  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  7.928286574516760221E-03  1.000000000000000444E+00 -1.387778780781445676E-17  3.469446951953614189E-18  0.000000000000000000E+00  9.942568941457436971E-01  1.937481297163014538E-01  8.005087644294395233E-01
  8.083712511249625809E-03  1.000000000000000444E+00 -3.469446951953614189E-18  1.734723475976807094E-17  0.000000000000000000E+00  9.942568941457451404E-01  1.939154215420760274E-01  8.003414726036651716E-01
  8.240596355413682197E-03  9.999999999999997780E-01  3.122502256758252770E-17  1.040834085586084257E-17  0.000000000000000000E+00  9.942568941457439191E-01  1.942606027591461393E-01  7.999962913865956704E-01
  8.398924365359272670E-03  1.000000000000000000E+00 -2.428612866367529932E-17  2.081668171172168513E-17  0.000000000000000000E+00  9.942568941457446963E-01  1.944430228520632187E-01  7.998138712936794237E-01
  8.558950718350851958E-03  1.000000000000000222E+00 -1.040834085586084257E-17  1.734723475976807094E-17  0.000000000000000000E+00  9.942568941457444742E-01  1.945279296665572144E-01  7.997289644791847341E-01
  8.720753100365135832E-03  9.999999999999998890E-01 -2.775557561562891351E-17 -1.734723475976807094E-17  0.000000000000000000E+00  9.942568941457448073E-01  1.947425329499357927E-01  7.995143611958065444E-01
  8.884219353603959105E-03  1.000000000000000444E+00 -2.775557561562891351E-17 -1.040834085586084257E-17  0.000000000000000000E+00  9.942568941457458065E-01  1.950143265314547847E-01  7.992425676142882462E-01
  9.048704970742789400E-03  9.999999999999997780E-01  6.938893903907228378E-18  8.399350940208137031E-70  0.000000000000000000E+00  9.942568941457448073E-01  1.951046547465823955E-01  7.991522393991604689E-01
  9.214313366745403161E-03  1.000000000000000444E+00  2.737396799023992339E-51  5.204170427930421283E-17  0.000000000000000000E+00  9.942568941457448073E-01  1.952391642760570312E-01  7.990177298696857777E-01
  9.381185828756797782E-03  9.999999999999997780E-01 -4.163336342344337027E-17 -4.163336342344337027E-17  0.000000000000000000E+00  9.942568941457444742E-01  1.954239347494762802E-01  7.988329593962677500E-01
  9.549298261646762750E-03  1.000000000000000444E+00 -3.469446951953614189E-18  9.185400151939296226E-44  0.000000000000000000E+00  9.942568941457452514E-01  1.955002776260771902E-01  7.987566165196653412E-01
  9.718568179255968054E-03  1.000000000000000222E+00 -3.122502256310198881E-17 -6.591949208039785817E-17  0.000000000000000000E+00  9.942568941457450293E-01  1.956343054210386290E-01  7.986225887247043742E-01
  9.888773393132779810E-03  1.000000000000000444E+00  6.938894129147195942E-18 -1.387778755893407198E-17  0.000000000000000000E+00  9.942568941457466947E-01  1.958018238330701821E-01  7.984550703126750415E-01
  1.005990541935700144E-02  1.000000000000000222E+00  4.857226417066784188E-17  2.428613618292804617E-17  0.000000000000000000E+00  9.942568941457455844E-01  1.957996301708757603E-01  7.984572639748686029E-01
  1.023189790766400667E-02  1.000000000000000000E+00  1.040834085586084257E-17  1.734723475976807094E-17  0.000000000000000000E+00  9.942568941457413656E-01  1.958413239948617601E-01  7.984155701508778291E-01
  1.040462330081840144E-02  1.000000000000000888E+00  5.898059818321144121E-17  6.245004513516505540E-17  0.000000000000000000E+00  9.942568941457410325E-01  1.960080369689173874E-01  7.982488571768220353E-01
  1.057787899902504214E-02  9.999999999999997780E-01 -1.734723475288900972E-17 -7.632783293610044785E-17  0.000000000000000000E+00  9.942568941457403664E-01  1.960585258400185937E-01  7.981983683057212176E-01
  1.075164045031878381E-02  1.000000000000000666E+00  3.469446961150460922E-17  1.040834094782930836E-17  0.000000000000000000E+00  9.942568941457418097E-01  1.960128636008406644E-01  7.982440305449011175E-01
  1.092589548385495928E-02  1.000000000000000666E+00  3.469449252152784113E-18 -3.469444651754444650E-18  0.000000000000000000E+00  9.942568941457413656E-01  1.960756085553974903E-01  7.981812855903430703E-01
  1.110066016903073390E-02  1.000000000000000888E+00 -1.734717712472035442E-17 -1.734717712472035442E-17  0.000000000000000000E+00  9.942568941457426979E-01  1.961458617563392182E-01  7.981110323894019531E-01
